,PCODE,NAME,year,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,start_date,end_date,gap,게임수,출루,장타,series_index
3947,69530.0,아수아헤,2019,13,52,11,12,1,1,1,18,9,2,0,9,0,1,10,0,0,1,245,3.0,2019-05-05,2019-06-05,-31 days,15,0.4032258064516129,0.40384615384615385,t0
3948,69530.0,아수아헤,2019,15,58,14,18,1,2,1,26,9,1,1,8,0,0,4,0,2,0,245,7.0,2019-04-16,2019-05-04,-18 days,15,0.4411764705882353,0.5172413793103449,t1
3949,69530.0,아수아헤,2019,11,40,7,6,3,1,0,11,2,0,1,7,1,0,8,0,0,0,178,3.0,2019-03-28,2019-04-14,-17 days,15,0.375,0.375,t2
3950,69530.0,아수아헤,2019,4,13,2,5,0,0,0,5,1,1,0,2,0,0,2,0,1,0,75,1.0,2019-03-23,2019-03-27,-4 days,4,0.4375,0.38461538461538464,t3
3951,69605.0,해즐베이커,2019,10,41,5,6,2,0,2,14,5,1,1,4,1,0,18,0,0,0,184,1.0,2019-03-23,2019-04-04,-12 days,11,0.32608695652173914,0.43902439024390244,t0
3952,69636.0,오선우,2019,6,30,1,3,1,0,0,4,0,0,0,3,0,0,16,0,0,0,131,3.0,2019-07-11,2019-09-28,-79 days,15,0.21212121212121213,0.16666666666666666,t0
3953,69636.0,오선우,2019,5,23,4,5,0,1,1,10,4,0,0,0,1,0,8,0,0,0,81,1.0,2019-05-01,2019-07-07,-67 days,12,0.3333333333333333,0.5217391304347826,t1
3954,69636.0,오선우,2020,1,9,0,1,0,0,0,1,0,0,0,1,2,0,3,0,0,0,38,1.0,2020-08-30,2020-10-08,-39 days,15,0.3333333333333333,0.1111111111111111,t0
3955,69636.0,오선우,2020,3,18,2,5,0,0,2,11,7,0,0,0,0,0,6,0,0,0,71,2.0,2020-08-09,2020-08-30,-21 days,15,0.3888888888888889,0.7222222222222222,t1
3956,69636.0,오선우,2020,2,16,3,2,0,0,0,2,1,0,0,1,1,0,9,1,0,0,80,0.0,2020-07-10,2020-08-06,-27 days,15,0.2222222222222222,0.125,t2
3957,69636.0,오선우,2020,3,24,6,8,0,0,2,14,6,0,0,1,0,0,8,1,0,0,100,4.0,2020-06-10,2020-07-08,-28 days,14,0.44,0.6666666666666666,t3
3958,69652.0,터커,2019,14,49,2,13,3,0,1,19,5,0,0,5,1,0,6,2,0,0,215,4.0,2019-09-03,2019-09-28,-25 days,15,0.41818181818181815,0.46938775510204084,t0
3959,69652.0,터커,2019,15,57,6,16,3,0,2,25,6,0,0,4,0,0,7,1,0,1,245,6.0,2019-08-16,2019-09-01,-16 days,15,0.4098360655737705,0.5263157894736842,t1
3960,69652.0,터커,2019,15,57,10,21,7,0,1,31,12,0,0,9,0,0,6,4,0,0,264,4.0,2019-07-27,2019-08-15,-19 days,15,0.5757575757575758,0.6842105263157895,t2
3961,69652.0,터커,2019,15,56,13,21,6,0,3,36,7,0,0,6,0,0,4,1,0,0,267,7.0,2019-06-29,2019-07-18,-19 days,15,0.5806451612903226,0.8035714285714286,t3
3962,69652.0,터커,2019,15,57,7,19,7,0,0,26,12,0,0,6,1,0,7,3,0,0,244,5.0,2019-06-11,2019-06-28,-17 days,15,0.515625,0.5789473684210527,t4
3963,69652.0,터커,2019,15,61,9,17,6,0,2,29,8,0,0,6,0,0,10,1,0,0,258,8.0,2019-05-23,2019-06-09,-17 days,15,0.4626865671641791,0.6065573770491803,t5
3964,69652.0,터커,2019,5,20,3,4,1,0,0,5,0,0,0,2,1,0,4,0,0,0,91,2.0,2019-05-17,2019-05-22,-5 days,5,0.34782608695652173,0.3,t6
3965,69652.0,터커,2020,15,61,12,22,7,0,3,38,17,0,0,5,1,0,6,0,0,2,257,9.0,2020-10-13,2020-10-30,-17 days,15,0.5671641791044776,0.7868852459016393,t0
3966,69652.0,터커,2020,15,55,6,17,4,0,0,21,3,0,1,8,2,1,6,2,0,0,254,5.0,2020-09-26,2020-10-11,-15 days,15,0.48484848484848486,0.45454545454545453,t1
3967,69652.0,터커,2020,15,58,9,15,4,0,5,34,18,0,0,7,0,0,9,1,0,2,271,5.0,2020-09-06,2020-09-25,-19 days,15,0.47692307692307695,0.7413793103448276,t2
3968,69652.0,터커,2020,15,58,14,19,3,0,4,34,12,0,1,10,2,0,7,1,0,0,267,7.0,2020-08-20,2020-09-05,-16 days,15,0.5428571428571428,0.7068965517241379,t3
3969,69652.0,터커,2020,15,53,12,15,2,0,4,29,8,0,0,11,0,0,6,0,0,0,252,6.0,2020-07-31,2020-08-19,-19 days,15,0.5,0.660377358490566,t4
3970,69652.0,터커,2020,15,58,10,16,5,0,3,30,10,0,0,11,2,1,7,0,0,0,315,8.0,2020-07-09,2020-07-30,-21 days,15,0.5277777777777778,0.6551724137931034,t5
3971,69652.0,터커,2020,15,55,9,13,4,0,3,26,8,0,0,9,0,1,5,4,0,0,220,4.0,2020-06-17,2020-07-08,-21 days,15,0.46153846153846156,0.6,t6
3972,69652.0,터커,2020,15,57,11,19,2,0,4,33,13,0,0,5,1,0,9,1,0,0,251,7.0,2020-05-30,2020-06-16,-17 days,15,0.49206349206349204,0.6842105263157895,t7
3973,69652.0,터커,2020,15,64,13,19,8,0,3,36,13,0,0,4,1,0,11,1,0,0,251,7.0,2020-05-13,2020-05-29,-16 days,15,0.5072463768115942,0.734375,t8
3974,69652.0,터커,2020,7,23,4,11,1,0,3,21,11,0,0,6,0,0,1,2,0,0,107,3.0,2020-05-05,2020-05-12,-7 days,7,0.7241379310344828,1.0869565217391304,t9
3975,69652.0,터커,2021,15,50,4,14,0,0,0,14,4,0,0,10,0,0,7,0,0,0,250,4.0,2021-08-18,2021-09-08,-21 days,15,0.4,0.28,t0
3976,69652.0,터커,2021,15,52,6,8,3,0,1,14,4,0,0,8,2,1,9,2,0,0,221,3.0,2021-06-16,2021-08-14,-59 days,15,0.36507936507936506,0.34615384615384615,t1
3977,69652.0,터커,2021,15,55,6,14,2,0,1,19,5,0,0,10,3,0,12,2,0,0,282,3.0,2021-05-26,2021-06-13,-18 days,15,0.4411764705882353,0.4,t2
3978,69652.0,터커,2021,15,57,7,17,3,0,3,29,13,0,0,10,1,0,6,1,0,1,271,5.0,2021-05-05,2021-05-23,-18 days,15,0.5,0.6140350877192983,t3
3979,69652.0,터커,2021,15,63,3,19,4,1,0,25,9,0,0,6,0,0,5,3,0,0,261,8.0,2021-04-16,2021-05-02,-16 days,15,0.43478260869565216,0.47619047619047616,t4
3980,69652.0,터커,2021,10,43,4,7,2,0,0,9,2,0,0,4,0,0,5,0,0,0,162,4.0,2021-04-04,2021-04-15,-11 days,10,0.2765957446808511,0.2558139534883721,t5
3981,69727.0,변우혁,2019,8,31,3,6,0,0,0,6,1,0,0,4,1,0,8,2,0,0,151,5.0,2019-04-28,2019-07-05,-68 days,15,0.3055555555555556,0.1935483870967742,t0
3982,69727.0,변우혁,2019,7,22,4,6,1,0,1,10,1,0,0,3,0,0,9,1,0,0,100,2.0,2019-03-29,2019-04-27,-29 days,14,0.44,0.5454545454545454,t1
3983,69737.0,노시환,2019,3,13,1,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,61,0.0,2019-08-15,2019-09-30,-46 days,15,0.07692307692307693,0.07692307692307693,t0
3984,69737.0,노시환,2019,6,24,1,4,1,0,0,5,3,0,0,0,0,0,11,0,0,0,93,0.0,2019-06-22,2019-08-13,-52 days,15,0.20833333333333334,0.25,t1
3985,69737.0,노시환,2019,12,43,3,4,1,0,0,5,4,0,1,7,1,0,14,0,0,1,230,2.0,2019-06-05,2019-06-21,-16 days,15,0.2549019607843137,0.13953488372093023,t2
3986,69737.0,노시환,2019,7,20,2,5,1,0,0,6,1,2,1,2,0,0,4,0,1,0,91,1.0,2019-05-14,2019-06-04,-21 days,15,0.34782608695652173,0.35,t3
3987,69737.0,노시환,2019,10,41,6,9,3,1,0,14,0,0,0,1,0,0,16,1,0,0,164,5.0,2019-04-19,2019-05-12,-23 days,15,0.3333333333333333,0.43902439024390244,t4
3988,69737.0,노시환,2019,8,34,4,10,2,0,1,15,5,0,0,1,1,0,17,2,0,0,127,2.0,2019-03-26,2019-04-16,-21 days,15,0.4166666666666667,0.5294117647058824,t5
3989,69737.0,노시환,2020,15,57,8,11,2,0,1,16,5,0,0,6,2,0,21,0,0,0,249,6.0,2020-10-10,2020-10-30,-20 days,15,0.3384615384615385,0.3333333333333333,t0
3990,69737.0,노시환,2020,15,57,12,16,4,0,4,32,12,0,0,7,2,1,12,2,0,0,245,8.0,2020-09-24,2020-10-09,-15 days,15,0.5074626865671642,0.7017543859649122,t1
3991,69737.0,노시환,2020,14,52,6,11,3,0,1,17,5,0,0,8,0,0,24,2,0,0,249,2.0,2020-09-08,2020-09-23,-15 days,15,0.38333333333333336,0.40384615384615385,t2
3992,69737.0,노시환,2020,13,51,5,15,3,2,1,25,10,0,1,5,0,0,14,0,0,0,213,3.0,2020-08-18,2020-09-06,-19 days,15,0.4642857142857143,0.6078431372549019,t3
3993,69737.0,노시환,2020,12,36,3,5,1,0,1,9,4,0,0,1,2,0,13,2,1,1,153,2.0,2020-06-19,2020-08-16,-58 days,15,0.25,0.3055555555555556,t4
3994,69737.0,노시환,2020,15,50,5,9,1,0,1,13,3,0,0,4,0,0,16,1,0,0,218,5.0,2020-06-02,2020-06-18,-16 days,15,0.2777777777777778,0.3,t5
3995,69737.0,노시환,2020,11,43,7,9,4,0,3,22,4,0,0,2,0,0,16,1,0,0,177,2.0,2020-05-08,2020-05-31,-23 days,15,0.4,0.6744186046511628,t6
3996,69737.0,노시환,2021,15,49,6,12,3,0,0,15,3,0,0,11,0,0,12,0,0,1,265,5.0,2021-06-26,2021-08-14,-49 days,15,0.43333333333333335,0.3673469387755102,t0
3997,69737.0,노시환,2021,15,51,5,13,1,0,2,20,7,1,1,11,0,1,15,4,0,0,260,5.0,2021-06-10,2021-06-25,-15 days,15,0.4444444444444444,0.45098039215686275,t1
3998,69737.0,노시환,2021,14,48,8,11,1,0,4,24,8,1,1,14,0,1,20,1,0,0,287,4.0,2021-05-21,2021-06-09,-19 days,15,0.49206349206349204,0.6041666666666666,t2
3999,69737.0,노시환,2021,15,62,2,15,1,0,1,19,14,1,0,5,0,2,14,3,0,1,245,12.0,2021-04-30,2021-05-19,-19 days,15,0.34782608695652173,0.3387096774193548,t3
4000,69737.0,노시환,2021,15,53,13,15,2,0,4,29,15,1,0,8,0,1,15,2,0,0,242,6.0,2021-04-11,2021-04-29,-18 days,15,0.4838709677419355,0.660377358490566,t4
4001,69737.0,노시환,2021,5,21,4,8,4,0,2,18,9,0,0,1,0,0,9,0,0,0,86,5.0,2021-04-04,2021-04-10,-6 days,5,0.6818181818181818,1.1428571428571428,t5
4002,69766.0,유장혁,2019,2,10,1,1,0,0,0,1,1,1,0,1,0,0,4,0,0,0,42,1.0,2019-07-26,2019-09-30,-66 days,15,0.18181818181818182,0.1,t0
4003,69766.0,유장혁,2019,12,38,8,8,1,0,1,12,3,2,0,4,0,0,9,0,0,1,157,2.0,2019-06-18,2019-07-18,-30 days,15,0.3333333333333333,0.3684210526315789,t1
4004,69766.0,유장혁,2019,1,7,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,28,0.0,2019-04-05,2019-06-15,-71 days,8,0.0,0.0,t2
4005,69766.0,유장혁,2020,4,13,1,1,0,0,0,1,0,0,0,2,0,0,8,0,0,0,60,0.0,2020-07-29,2020-08-20,-22 days,15,0.2,0.07692307692307693,t0
4006,69766.0,유장혁,2020,8,29,2,6,1,0,0,7,0,0,1,2,0,0,10,0,0,0,128,2.0,2020-07-03,2020-07-27,-24 days,15,0.2903225806451613,0.27586206896551724,t1
4007,69766.0,유장혁,2021,10,34,1,1,1,0,0,2,1,0,0,2,1,0,14,0,0,1,148,3.0,2021-05-06,2021-05-30,-24 days,15,0.13513513513513514,0.08823529411764706,t0
4008,69766.0,유장혁,2021,14,51,8,11,4,0,1,18,5,1,1,3,1,0,21,2,1,0,242,3.0,2021-04-11,2021-05-05,-24 days,15,0.35714285714285715,0.45098039215686275,t1
4009,69766.0,유장혁,2021,4,13,2,2,0,0,0,2,1,1,0,3,0,0,4,0,1,1,69,0.0,2021-04-04,2021-04-09,-5 days,4,0.29411764705882354,0.15384615384615385,t2
4010,69825.0,김창평,2019,12,37,2,6,1,0,0,7,3,0,0,3,0,0,10,1,3,0,169,1.0,2019-08-21,2019-09-14,-24 days,15,0.23255813953488372,0.21621621621621623,t0
4011,69825.0,김창평,2019,3,8,2,2,1,0,0,3,0,0,0,1,1,0,1,0,0,0,47,0.0,2019-06-05,2019-08-20,-76 days,3,0.5,0.5,t1
4012,69825.0,김창평,2020,6,26,2,5,1,0,0,6,2,2,0,3,0,0,7,0,0,1,136,1.0,2020-09-25,2020-10-27,-32 days,15,0.3103448275862069,0.2692307692307692,t0
4013,69825.0,김창평,2020,12,38,5,7,2,1,0,11,5,0,0,6,0,0,8,2,0,0,177,2.0,2020-05-12,2020-09-23,-134 days,15,0.36363636363636365,0.3684210526315789,t1
4014,69825.0,김창평,2020,5,14,3,3,1,0,0,4,0,5,0,2,0,0,1,0,0,0,72,0.0,2020-05-05,2020-05-10,-5 days,5,0.375,0.35714285714285715,t2
4015,69901.0,스몰린스키,2019,14,57,8,13,4,0,4,29,15,0,0,3,0,0,11,1,0,0,252,6.0,2019-09-08,2019-10-03,-25 days,15,0.4,0.6491228070175439,t0
4016,69901.0,스몰린스키,2019,15,54,6,12,3,0,2,21,8,1,1,4,0,0,10,4,0,1,215,4.0,2019-08-20,2019-09-07,-18 days,15,0.3620689655172414,0.48148148148148145,t1
4017,69901.0,스몰린스키,2019,14,54,8,7,1,1,2,16,11,1,0,6,3,0,8,1,0,0,228,4.0,2019-07-31,2019-08-18,-18 days,15,0.31746031746031744,0.37037037037037035,t2
4018,69901.0,스몰린스키,2019,11,43,10,15,6,0,1,24,8,1,0,4,2,0,3,1,0,1,179,4.0,2019-07-11,2019-07-30,-19 days,11,0.5714285714285714,0.7209302325581395,t3
4019,69950.0,베탄코트,2019,15,52,3,9,3,0,0,12,3,0,1,3,0,0,21,0,0,1,230,3.0,2019-05-28,2019-06-15,-18 days,15,0.2727272727272727,0.28846153846153844,t0
4020,69950.0,베탄코트,2019,15,59,8,17,3,0,2,26,10,1,0,6,1,0,10,0,0,1,255,9.0,2019-05-09,2019-05-26,-17 days,15,0.4393939393939394,0.5254237288135594,t1
4021,69950.0,베탄코트,2019,15,58,10,18,2,0,4,32,10,0,0,7,0,0,8,0,0,0,232,7.0,2019-04-19,2019-05-08,-19 days,15,0.47692307692307695,0.6551724137931034,t2
4022,69950.0,베탄코트,2019,8,34,2,6,0,0,2,12,6,0,0,2,0,0,12,1,0,0,133,2.0,2019-03-23,2019-04-18,-26 days,8,0.2777777777777778,0.4117647058823529,t3
4023,77243.0,허도환,2019,5,22,0,4,0,0,0,4,2,0,0,0,1,0,6,0,1,0,86,0.0,2019-07-31,2019-09-27,-58 days,15,0.20833333333333334,0.18181818181818182,t0
4024,77243.0,허도환,2019,4,19,1,3,2,0,0,5,3,0,0,0,0,0,2,2,1,2,72,4.0,2019-06-15,2019-07-26,-41 days,15,0.25,0.3684210526315789,t1
4025,77243.0,허도환,2019,6,20,1,2,1,0,0,3,0,0,1,3,1,0,5,1,1,0,111,0.0,2019-05-07,2019-06-13,-37 days,15,0.28,0.2,t2
4026,77243.0,허도환,2019,7,18,1,1,0,0,1,4,1,0,0,2,1,0,5,0,1,0,79,1.0,2019-03-30,2019-05-05,-36 days,11,0.22727272727272727,0.2777777777777778,t3
4027,77243.0,허도환,2020,5,16,1,3,1,0,0,4,1,0,0,2,1,0,4,1,0,0,74,1.0,2020-09-27,2020-10-30,-33 days,15,0.3684210526315789,0.3125,t0
4028,77243.0,허도환,2020,0,8,0,1,0,0,0,1,1,0,0,2,0,0,5,0,1,0,52,0.0,2020-08-11,2020-09-20,-40 days,15,0.2727272727272727,0.125,t1
4029,77243.0,허도환,2020,5,17,0,4,0,0,0,4,1,0,0,0,1,0,3,1,0,0,58,1.0,2020-07-01,2020-08-05,-35 days,15,0.2777777777777778,0.23529411764705882,t2
4030,77243.0,허도환,2020,4,12,1,6,0,0,0,6,2,0,0,2,0,0,3,0,0,0,50,1.0,2020-05-05,2020-06-27,-53 days,7,0.5714285714285714,0.5,t3
4031,77243.0,허도환,2021,7,25,4,8,2,0,0,10,4,0,0,1,1,0,8,0,1,0,97,1.0,2021-08-13,2021-09-08,-26 days,15,0.42857142857142855,0.48,t0
4032,77243.0,허도환,2021,9,27,3,6,0,0,2,12,10,0,0,3,1,0,5,2,5,0,144,2.0,2021-06-20,2021-08-12,-53 days,15,0.3333333333333333,0.5185185185185185,t1
4033,77243.0,허도환,2021,7,17,0,5,1,0,0,6,1,0,0,2,0,0,2,0,1,0,65,1.0,2021-05-14,2021-06-19,-36 days,11,0.4,0.4117647058823529,t2
4034,77654.0,이준수,2019,3,3,1,0,0,0,0,0,0,0,0,3,1,0,2,0,1,0,27,0.0,2019-05-26,2019-09-28,-125 days,15,0.5,0.0,t0
4035,77654.0,이준수,2019,10,30,2,7,1,0,0,8,3,0,0,6,0,0,8,1,2,0,143,1.0,2019-04-30,2019-05-25,-25 days,15,0.3684210526315789,0.3,t1
4036,77654.0,이준수,2019,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0.0,2019-04-27,2019-04-28,-1 days,2,0.0,0.0,t2
4037,79113.0,문선재,2019,6,18,3,3,0,0,1,6,2,1,0,6,0,0,5,0,0,1,94,2.0,2019-05-02,2019-09-28,-149 days,15,0.4166666666666667,0.3888888888888889,t0
4038,79113.0,문선재,2019,8,31,4,5,0,0,2,11,4,1,1,3,1,0,13,0,0,1,137,0.0,2019-03-26,2019-05-01,-36 days,14,0.3142857142857143,0.41935483870967744,t1
4039,79290.0,국해성,2019,9,29,2,5,3,0,0,8,2,0,0,4,0,0,11,0,0,0,146,1.0,2019-05-03,2019-10-26,-176 days,15,0.36363636363636365,0.3793103448275862,t0
4040,79290.0,국해성,2019,1,9,1,2,1,0,0,3,0,0,0,1,1,0,3,3,0,0,46,1.0,2019-03-24,2019-05-02,-39 days,7,0.45454545454545453,0.4444444444444444,t1
4041,79290.0,국해성,2020,2,17,0,4,0,0,0,4,0,0,1,1,0,0,5,0,0,0,63,1.0,2020-08-18,2020-09-25,-38 days,15,0.2777777777777778,0.23529411764705882,t0
4042,79290.0,국해성,2020,7,22,3,5,0,0,1,8,6,0,0,1,0,0,5,0,0,0,82,1.0,2020-07-02,2020-08-16,-45 days,15,0.30434782608695654,0.4090909090909091,t1
4043,79290.0,국해성,2020,10,45,7,11,1,0,2,18,11,1,0,4,1,2,9,2,0,1,183,9.0,2020-06-14,2020-07-01,-17 days,15,0.40384615384615385,0.4666666666666667,t2
4044,79530.0,양종민,2019,11,35,1,5,1,0,0,6,3,0,0,2,0,0,13,3,2,0,144,0.0,2019-03-27,2019-09-11,-168 days,15,0.20512820512820512,0.2,t0
4045,79530.0,양종민,2019,3,9,0,1,1,0,0,2,2,0,0,0,0,0,2,0,0,1,41,1.0,2019-03-23,2019-03-26,-3 days,3,0.2222222222222222,0.3333333333333333,t1
4046,64646.0,박찬호,2019,15,60,8,13,2,0,0,15,5,2,1,1,1,0,8,1,0,1,252,2.0,2019-09-08,2019-09-28,-20 days,15,0.27419354838709675,0.2833333333333333,t0
4047,64646.0,박찬호,2019,14,59,7,13,0,0,0,13,3,7,0,1,1,0,9,1,1,0,218,3.0,2019-08-21,2019-09-07,-17 days,15,0.24193548387096775,0.22033898305084745,t1
4048,64646.0,박찬호,2019,15,60,5,12,0,0,0,12,5,6,0,2,1,0,12,2,0,1,234,1.0,2019-08-03,2019-08-20,-17 days,15,0.23809523809523808,0.2,t2
4049,64646.0,박찬호,2019,14,56,9,12,1,0,0,13,8,6,1,3,1,0,5,0,0,0,233,5.0,2019-07-04,2019-08-01,-28 days,15,0.2833333333333333,0.25,t3
4050,64646.0,박찬호,2019,15,62,9,19,1,1,0,22,7,3,1,2,0,0,13,0,0,0,249,0.0,2019-06-16,2019-07-03,-17 days,15,0.359375,0.3870967741935484,t4
4051,64646.0,박찬호,2019,14,54,4,12,1,1,0,15,4,4,1,3,0,0,11,3,2,0,246,1.0,2019-05-29,2019-06-15,-17 days,15,0.288135593220339,0.3148148148148148,t5
4052,64646.0,박찬호,2019,15,61,8,21,4,1,0,27,9,8,1,4,0,0,8,0,0,0,251,8.0,2019-05-11,2019-05-28,-17 days,15,0.46153846153846156,0.5245901639344263,t6
4053,64646.0,박찬호,2019,15,51,4,13,3,0,1,19,6,2,1,4,0,0,11,0,1,0,240,3.0,2019-04-23,2019-05-10,-17 days,15,0.375,0.45098039215686275,t7
4054,64646.0,박찬호,2019,13,41,6,16,3,1,1,24,2,1,0,6,0,0,6,1,1,0,176,4.0,2019-04-05,2019-04-21,-16 days,13,0.5625,0.7073170731707317,t8
4055,64646.0,박찬호,2020,14,47,4,6,1,0,0,7,3,0,1,3,0,0,10,3,1,0,212,1.0,2020-10-13,2020-10-30,-17 days,15,0.19607843137254902,0.1702127659574468,t0
4056,64646.0,박찬호,2020,15,44,5,10,1,0,0,11,2,2,0,3,0,0,5,3,0,0,189,2.0,2020-09-25,2020-10-11,-16 days,15,0.2978723404255319,0.2727272727272727,t1
4057,64646.0,박찬호,2020,15,41,6,9,2,0,0,11,2,0,2,5,0,0,5,2,3,1,199,3.0,2020-09-05,2020-09-24,-19 days,15,0.32653061224489793,0.3170731707317073,t2
4058,64646.0,박찬호,2020,15,53,6,12,1,0,0,13,8,3,1,7,0,0,8,0,4,0,271,6.0,2020-08-18,2020-09-04,-17 days,15,0.3125,0.2641509433962264,t3
4059,64646.0,박찬호,2020,13,46,3,7,2,0,0,9,3,2,0,2,0,0,16,0,0,0,193,2.0,2020-07-30,2020-08-16,-17 days,15,0.22916666666666666,0.2391304347826087,t4
4060,64646.0,박찬호,2020,15,55,8,16,2,0,2,24,8,2,1,5,0,0,6,3,1,1,247,3.0,2020-07-08,2020-07-26,-18 days,15,0.4098360655737705,0.509090909090909,t5
4061,64646.0,박찬호,2020,15,51,12,16,1,0,0,17,2,3,0,2,0,0,8,2,2,0,214,3.0,2020-06-16,2020-07-07,-21 days,15,0.34545454545454546,0.35294117647058826,t6
4062,64646.0,박찬호,2020,14,53,3,6,2,0,1,11,5,0,0,1,0,0,8,0,1,1,190,3.0,2020-05-29,2020-06-14,-16 days,15,0.18181818181818182,0.2641509433962264,t7
4063,64646.0,박찬호,2020,15,64,11,17,2,0,0,19,3,3,3,6,0,0,14,0,0,0,270,6.0,2020-05-12,2020-05-28,-16 days,15,0.35714285714285715,0.328125,t8
4064,64646.0,박찬호,2020,6,25,5,7,2,0,0,9,0,0,0,2,0,0,7,1,0,0,110,2.0,2020-05-05,2020-05-10,-5 days,6,0.4074074074074074,0.44,t9
4065,64646.0,박찬호,2021,14,46,4,10,3,1,0,15,6,0,0,2,0,0,8,2,3,0,205,3.0,2021-08-19,2021-09-08,-20 days,15,0.3137254901960784,0.41304347826086957,t0
4066,64646.0,박찬호,2021,15,48,9,13,3,0,1,19,12,0,0,7,0,0,10,1,0,1,220,3.0,2021-06-26,2021-08-18,-53 days,15,0.43636363636363634,0.4791666666666667,t1
4067,64646.0,박찬호,2021,15,51,4,11,1,0,0,12,9,0,1,5,0,0,6,1,2,0,241,5.0,2021-05-26,2021-06-25,-30 days,15,0.29310344827586204,0.2549019607843137,t2
4068,64646.0,박찬호,2021,15,55,10,16,3,1,0,21,8,2,0,5,0,0,12,1,1,0,241,3.0,2021-05-02,2021-05-23,-21 days,15,0.4098360655737705,0.45454545454545453,t3
4069,64646.0,박찬호,2021,13,43,5,11,2,0,0,13,6,2,1,9,0,0,9,0,0,2,246,3.0,2021-04-15,2021-05-01,-16 days,15,0.4230769230769231,0.3488372093023256,t4
4070,64646.0,박찬호,2021,9,33,5,6,1,1,0,9,3,1,0,1,0,0,3,1,1,0,155,4.0,2021-04-04,2021-04-14,-10 days,9,0.2571428571428571,0.3333333333333333,t5
4071,64793.0,SS김민수,2019,5,22,2,3,1,0,0,4,1,0,0,1,0,0,10,0,0,0,101,0.0,2019-07-02,2019-09-20,-80 days,15,0.21739130434782608,0.22727272727272727,t0
4072,64793.0,SS김민수,2019,3,17,3,5,0,0,0,5,1,0,0,0,0,0,6,0,0,1,58,0.0,2019-03-23,2019-06-30,-99 days,14,0.29411764705882354,0.29411764705882354,t1
4073,64793.0,SS김민수,2021,6,25,2,5,1,0,1,9,9,0,0,0,1,0,5,0,0,2,95,4.0,2021-06-09,2021-09-04,-87 days,15,0.3076923076923077,0.44,t0
4074,64793.0,SS김민수,2021,8,35,6,10,4,0,2,20,4,0,0,3,0,0,4,1,1,0,146,5.0,2021-05-06,2021-06-05,-30 days,15,0.48717948717948717,0.7428571428571429,t1
4075,64793.0,SS김민수,2021,4,11,0,5,0,0,0,5,0,0,0,2,0,0,2,1,1,0,50,1.0,2021-04-06,2021-04-29,-23 days,8,0.5,0.45454545454545453,t2
4076,67504.0,LT김민수,2019,10,34,0,8,3,0,0,11,1,0,0,1,2,0,14,2,0,0,159,2.0,2019-09-11,2019-09-29,-18 days,11,0.3783783783783784,0.4117647058823529,t0
4077,67504.0,LT김민수,2021,7,30,3,5,1,0,0,6,4,0,0,3,3,0,13,1,2,0,141,0.0,2021-06-30,2021-09-05,-67 days,15,0.3157894736842105,0.23333333333333334,t0
4078,67504.0,LT김민수,2021,14,56,7,17,3,1,1,25,7,0,0,5,0,0,8,3,0,1,243,8.0,2021-06-09,2021-06-25,-16 days,15,0.4426229508196721,0.5357142857142857,t1
4079,67504.0,LT김민수,2021,13,49,5,11,3,0,1,17,7,0,0,5,0,0,19,0,1,0,211,7.0,2021-05-02,2021-06-08,-37 days,15,0.36363636363636365,0.42857142857142855,t2
4080,67504.0,LT김민수,2021,2,15,2,3,1,0,0,4,0,0,0,1,0,0,5,0,0,0,63,1.0,2021-04-06,2021-05-01,-25 days,8,0.3125,0.3333333333333333,t3
4081,64868.0,조용호,2019,2,20,3,5,1,1,0,8,2,0,0,0,0,0,2,0,0,0,74,1.0,2019-08-31,2019-09-29,-29 days,15,0.35,0.5,t0
4082,64868.0,조용호,2019,2,12,1,2,0,0,0,2,0,0,0,6,0,0,1,0,0,0,82,0.0,2019-08-09,2019-08-30,-21 days,15,0.4444444444444444,0.16666666666666666,t1
4083,64868.0,조용호,2019,15,58,3,17,2,0,0,19,3,2,1,7,0,0,11,0,1,0,266,2.0,2019-07-13,2019-08-08,-26 days,15,0.3939393939393939,0.3620689655172414,t2
4084,64868.0,조용호,2019,13,50,7,15,2,1,0,19,5,0,1,6,0,0,7,0,1,0,240,3.0,2019-06-20,2019-07-12,-22 days,15,0.42105263157894735,0.44,t3
4085,64868.0,조용호,2019,5,26,0,10,0,0,0,10,4,0,1,2,0,0,4,0,0,0,112,2.0,2019-06-01,2019-06-19,-18 days,15,0.42857142857142855,0.38461538461538464,t4
4086,64868.0,조용호,2019,4,22,1,6,1,1,0,9,5,1,1,0,0,0,3,0,0,0,102,2.0,2019-05-11,2019-05-31,-20 days,12,0.36363636363636365,0.5,t5
4087,64868.0,조용호,2020,15,59,8,17,3,0,0,20,5,0,2,7,0,0,10,0,3,1,312,3.0,2020-10-16,2020-11-13,-28 days,15,0.391304347826087,0.3898305084745763,t0
4088,64868.0,조용호,2020,12,47,8,15,1,0,0,16,5,2,0,9,0,1,7,0,1,0,240,6.0,2020-09-30,2020-10-15,-15 days,15,0.4482758620689655,0.3617021276595745,t1
