,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,start_date,end_date,gap,게임수,장타
2671,59,15,19,4,0,8,47,14,0,0,3,1,0,19,0,0,0,285,7.0,2018-09-19,2018-10-06,-17 days,15,0.5769230769230769
2672,56,8,17,1,0,4,30,12,1,1,2,3,0,12,2,0,0,265,4.0,2018-08-15,2018-09-18,-34 days,15,1.0
2674,51,9,19,6,0,3,34,12,0,0,3,0,1,9,0,0,1,222,9.0,2018-07-05,2018-07-26,-21 days,15,0.6538461538461539
2675,51,13,17,4,0,7,42,22,0,0,8,2,0,14,1,0,2,276,5.0,2018-06-12,2018-07-04,-22 days,15,0.8431372549019608
2676,55,8,13,5,0,3,27,10,1,1,7,4,0,20,2,0,1,266,3.0,2018-05-24,2018-06-10,-17 days,15,1.03921568627451
2677,58,8,10,1,0,4,23,9,0,0,4,1,0,11,3,0,0,245,1.0,2018-05-02,2018-05-23,-21 days,15,0.6363636363636364
2679,39,8,9,2,0,3,20,6,0,0,8,0,1,10,1,0,1,198,3.0,2018-03-24,2018-04-11,-18 days,12,0.8181818181818182
2680,50,7,12,4,0,0,16,2,0,0,6,1,1,10,2,0,0,246,5.0,2019-08-16,2019-09-01,-16 days,15,0.3
2681,53,4,12,2,0,2,20,10,0,1,6,2,1,13,0,0,0,234,3.0,2019-07-27,2019-08-15,-19 days,15,0.4
2682,57,6,16,3,0,2,25,8,0,0,8,2,0,10,1,0,0,268,8.0,2019-06-30,2019-07-26,-26 days,15,0.4528301886792453
2683,55,9,21,6,0,1,30,7,0,0,5,4,0,8,1,0,0,240,10.0,2019-06-12,2019-06-28,-16 days,15,0.5263157894736842
2684,48,5,12,1,0,0,13,3,0,0,7,2,1,17,1,0,0,239,2.0,2019-05-25,2019-06-11,-17 days,15,0.6727272727272727
2685,54,8,17,2,0,3,28,10,0,0,5,5,0,15,1,0,0,255,2.0,2019-05-03,2019-05-24,-21 days,15,0.2916666666666667
2686,46,5,10,0,0,1,13,7,0,0,11,1,0,10,0,0,0,230,3.0,2019-04-13,2019-05-02,-19 days,15,0.6111111111111112
2687,33,7,9,2,0,3,20,5,0,0,1,1,0,9,0,0,0,139,3.0,2019-03-23,2019-03-31,-8 days,8,0.3043478260869565
2688,45,11,12,2,0,2,20,4,0,0,11,2,0,10,2,0,0,224,4.0,2020-08-01,2020-08-21,-20 days,15,0.4523809523809524
2689,46,8,10,0,0,4,22,9,1,0,5,3,1,11,3,0,0,227,5.0,2020-07-13,2020-07-31,-18 days,15,0.5333333333333333
2690,53,8,17,3,0,4,32,9,0,0,6,0,0,14,3,0,2,256,6.0,2020-05-07,2020-05-24,-17 days,15,0.5652173913043478
2691,7,2,2,0,0,2,8,3,0,0,0,0,0,3,0,0,0,26,0.0,2020-05-05,2020-05-06,-1 days,2,0.7358490566037735
2692,51,10,14,2,0,4,28,13,0,0,7,1,0,9,0,0,0,248,1.0,2021-07-02,2021-08-19,-48 days,15,0.574468085106383
2694,47,8,13,2,0,4,27,10,0,0,7,1,0,16,1,0,2,230,6.0,2021-05-19,2021-06-12,-24 days,15,0.6666666666666666
2695,59,3,16,3,0,2,25,9,0,0,5,0,1,14,0,0,0,264,5.0,2021-04-28,2021-05-18,-20 days,15,0.7021276595744681
2696,50,6,12,3,0,2,21,6,0,0,5,2,0,13,0,0,1,219,3.0,2021-04-10,2021-04-27,-17 days,15,0.5084745762711864
2697,14,1,4,1,0,0,5,0,0,0,2,3,0,3,0,0,0,75,1.0,2021-04-04,2021-04-09,-5 days,5,0.52
2698,10,3,2,0,0,0,2,1,0,0,0,0,0,5,0,0,0,40,0.0,2018-04-22,2018-09-06,-137 days,10,0.6666666666666666
2700,15,1,4,0,0,0,4,1,0,1,1,0,0,4,0,0,0,62,1.0,2019-04-05,2019-04-23,-18 days,11,0.4210526315789473
2701,19,5,4,1,0,0,5,1,0,0,1,1,0,5,1,1,0,96,0.0,2018-06-03,2018-09-20,-109 days,15,0.2307692307692307
2703,29,5,4,1,1,0,7,3,1,0,2,0,0,6,0,0,1,115,2.0,2019-07-13,2019-08-23,-41 days,15,0.0666666666666666
2704,16,1,2,1,0,0,3,2,0,0,1,0,0,4,0,0,0,60,2.0,2019-05-16,2019-07-09,-54 days,12,0.3103448275862069
2705,9,6,2,0,0,1,5,5,0,1,1,1,0,1,0,1,0,41,1.0,2018-08-14,2018-09-22,-39 days,15,0.5517241379310345
2706,10,5,2,1,0,0,3,0,0,0,1,1,0,1,0,0,0,32,0.0,2018-07-24,2018-08-12,-19 days,15,0.6666666666666666
2707,27,4,7,1,0,1,11,3,0,0,4,4,0,8,0,2,0,155,2.0,2018-07-03,2018-07-22,-19 days,15,0.4
2708,33,6,6,1,0,0,7,4,0,0,2,2,0,15,0,0,0,144,1.0,2018-06-05,2018-06-30,-25 days,15,0.4814814814814814
2709,15,5,4,1,0,2,11,6,0,0,3,0,0,6,1,1,0,79,4.0,2018-05-22,2018-06-03,-12 days,10,0.2424242424242424
2711,11,3,2,1,0,0,3,2,0,0,1,0,0,6,0,0,1,60,0.0,2019-03-26,2019-04-06,-11 days,8,0.5833333333333334
2712,55,10,13,1,0,1,17,2,1,0,8,2,0,21,0,1,0,255,5.0,2020-09-19,2020-10-04,-15 days,15,0.3333333333333333
2713,38,8,10,2,0,2,18,6,1,0,7,3,0,14,0,1,0,220,3.0,2020-08-18,2020-09-18,-31 days,15,0.3454545454545454
2714,43,13,14,4,0,1,21,7,1,0,8,3,0,16,0,2,0,231,5.0,2020-07-31,2020-08-16,-16 days,15,0.5789473684210527
2715,40,7,11,1,0,0,12,3,1,0,12,2,0,12,1,0,0,228,4.0,2020-07-09,2020-07-30,-21 days,15,0.6046511627906976
2716,34,9,10,2,0,0,12,2,1,0,10,3,0,8,1,0,0,177,2.0,2020-06-21,2020-07-08,-17 days,15,0.325
2717,35,3,5,2,0,0,7,0,0,0,5,0,0,14,0,2,0,175,3.0,2020-06-04,2020-06-20,-16 days,15,0.4117647058823529
2719,19,3,6,1,0,0,7,1,0,0,6,0,0,9,0,0,0,102,2.0,2020-05-05,2020-05-16,-11 days,9,0.1290322580645161
2720,15,3,1,1,0,0,2,0,1,0,7,1,0,3,0,0,0,91,1.0,2021-04-08,2021-05-27,-49 days,6,0.4545454545454545
2721,19,4,7,2,0,1,12,7,0,0,3,0,0,4,1,0,0,84,2.0,2018-04-11,2018-04-19,-8 days,7,0.2647058823529412
2722,61,7,16,2,0,0,18,5,4,1,3,2,0,9,1,0,0,232,3.0,2019-08-16,2019-09-03,-18 days,15,0.2857142857142857
2723,62,13,22,0,0,0,22,4,3,2,5,1,0,5,3,0,2,260,4.0,2019-07-07,2019-08-14,-38 days,15,0.3278688524590163
2724,61,4,13,0,0,0,13,4,3,1,3,1,0,14,1,3,0,233,2.0,2019-06-18,2019-07-06,-18 days,15,0.3548387096774194
2725,54,11,15,2,0,0,17,6,2,3,7,1,0,6,1,0,2,223,5.0,2019-05-31,2019-06-16,-16 days,15,0.2131147540983606
2726,57,5,22,2,0,0,24,3,1,1,4,1,0,7,0,0,0,235,5.0,2019-05-11,2019-05-30,-19 days,15,0.3518518518518518
2727,52,9,14,3,0,0,17,5,2,0,1,2,0,7,1,1,1,203,4.0,2019-04-23,2019-05-10,-17 days,15,0.4561403508771929
2728,49,9,14,0,0,0,14,1,3,1,4,2,0,2,0,1,0,186,4.0,2019-04-03,2019-04-21,-18 days,15,0.3846153846153846
2729,14,1,4,0,0,0,4,2,0,1,1,1,0,4,1,0,0,59,1.0,2019-03-24,2019-04-02,-9 days,7,0.2857142857142857
2730,27,3,5,1,0,0,6,2,2,1,0,1,0,6,2,0,0,99,1.0,2020-09-11,2020-10-11,-30 days,15,0.2777777777777778
2731,36,7,8,1,0,1,12,5,2,0,6,0,0,9,0,0,0,169,1.0,2020-08-18,2020-09-10,-23 days,15,0.2592592592592592
2732,27,4,8,0,0,0,8,3,1,1,5,0,0,6,0,1,0,121,2.0,2020-07-15,2020-08-16,-32 days,15,0.3888888888888889
2733,23,3,6,1,0,0,7,0,0,0,1,0,0,6,1,0,0,105,1.0,2020-06-25,2020-07-14,-19 days,15,0.2962962962962963
2734,31,6,13,1,0,1,17,4,3,0,3,0,0,5,1,0,0,140,3.0,2020-06-04,2020-06-23,-19 days,15,0.3478260869565217
2735,45,9,11,1,2,2,22,6,0,1,4,0,0,8,0,0,0,182,6.0,2020-05-13,2020-06-02,-20 days,15,0.6129032258064516
2737,42,8,14,0,1,0,16,4,2,0,8,0,0,10,0,0,0,202,5.0,2021-04-21,2021-05-13,-22 days,15,0.2142857142857142
2738,14,2,4,0,1,0,6,1,0,1,0,0,0,4,0,0,0,68,2.0,2021-04-07,2021-04-20,-13 days,11,0.4047619047619047
2739,24,1,3,1,0,0,4,2,2,1,3,2,0,3,0,1,0,95,0.0,2018-08-11,2018-09-16,-36 days,15,0.6590909090909091
2740,24,7,8,2,0,0,10,4,2,1,2,2,0,3,1,0,0,100,0.0,2018-07-21,2018-08-10,-20 days,15,0.2083333333333333
2741,15,0,2,0,0,0,2,1,1,1,0,0,0,4,1,0,0,59,0.0,2018-06-21,2018-07-19,-28 days,15,0.5
2742,18,2,7,1,0,0,8,1,2,1,2,0,0,2,0,0,1,68,0.0,2018-05-24,2018-06-20,-27 days,15,0.1333333333333333
2743,30,4,4,1,0,0,5,3,2,1,3,0,0,4,0,2,1,139,0.0,2018-05-02,2018-05-23,-21 days,15,0.5
2744,25,2,6,1,0,0,7,3,1,1,3,1,0,2,0,0,0,106,0.0,2018-04-04,2018-05-01,-27 days,15,0.2
2745,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0.0,2018-03-25,2018-04-03,-9 days,5,0.32
2746,17,3,1,0,0,0,1,1,1,0,0,0,0,4,0,3,0,70,0.0,2019-05-28,2019-07-02,-35 days,15,0.2631578947368421
2747,16,4,4,0,1,1,9,2,1,1,2,0,0,0,0,0,0,60,0.0,2019-05-02,2019-05-26,-24 days,15,0.0588235294117647
2748,20,2,5,0,0,0,5,0,2,1,1,0,0,2,0,0,0,72,1.0,2019-03-31,2019-05-01,-31 days,15,0.6875
2749,5,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,20,0.0,2019-03-24,2019-03-30,-6 days,5,0.25
2750,46,11,15,1,0,0,16,6,2,0,5,1,0,10,1,0,1,209,1.0,2018-09-06,2018-09-25,-19 days,15,0.2285714285714285
2751,45,8,13,1,0,2,20,8,1,2,2,1,0,8,0,0,0,175,5.0,2018-07-29,2018-09-05,-38 days,15,0.3695652173913043
2752,50,5,17,4,1,0,23,3,2,0,2,0,0,12,0,1,0,191,6.0,2018-07-08,2018-07-28,-20 days,15,0.5111111111111111
2753,58,9,13,2,0,1,18,8,2,1,1,0,0,12,2,1,0,209,7.0,2018-06-16,2018-07-07,-21 days,15,0.56
2754,47,5,9,2,0,0,11,3,1,0,6,1,0,10,1,1,0,241,3.0,2018-04-12,2018-06-15,-64 days,15,0.3620689655172414
2756,37,5,7,3,0,0,10,3,1,0,2,1,0,5,1,0,0,151,1.0,2019-07-05,2019-09-01,-58 days,15,0.1071428571428571
2757,22,3,2,1,0,0,3,0,2,1,1,1,0,4,0,0,0,98,1.0,2019-06-15,2019-07-04,-19 days,15,0.3513513513513513
2758,32,9,11,3,0,0,14,4,2,0,3,0,0,9,1,1,0,133,1.0,2019-05-22,2019-06-13,-22 days,15,0.1818181818181818
2759,59,3,10,2,0,0,12,4,1,0,1,0,0,15,1,0,0,209,5.0,2019-04-12,2019-05-21,-39 days,15,0.53125
2760,54,9,13,2,3,1,24,7,2,2,8,1,0,13,1,1,1,261,6.0,2019-03-23,2019-04-11,-19 days,15,0.2372881355932203
2761,59,8,18,1,3,0,25,3,1,2,7,1,0,4,1,3,0,269,5.0,2020-09-26,2020-10-11,-15 days,15,0.6268656716417911
2762,59,17,23,4,1,0,29,5,1,1,8,3,0,8,0,0,0,276,5.0,2020-09-06,2020-09-25,-19 days,15,0.4915254237288136
2763,55,11,17,3,0,0,20,3,4,0,3,1,0,6,0,2,0,224,6.0,2020-08-20,2020-09-05,-16 days,15,0.576271186440678
2765,5,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,21,1.0,2020-07-03,2020-07-30,-27 days,15,0.5555555555555556
2766,18,4,5,1,0,0,6,3,1,0,2,0,0,1,0,1,2,78,1.0,2020-05-26,2020-07-02,-37 days,15,0.6
2767,47,3,9,2,0,0,11,5,2,0,6,1,0,7,0,1,2,206,4.0,2020-05-08,2020-05-24,-16 days,15,0.3888888888888889
2768,13,0,4,0,0,0,4,0,0,0,0,0,0,2,0,1,0,50,2.0,2020-05-05,2020-05-07,-2 days,3,0.2765957446808511
2769,65,4,13,3,0,0,16,1,5,1,4,0,0,9,1,1,1,249,5.0,2021-06-25,2021-08-18,-54 days,15,0.5079365079365079
2770,57,7,14,4,1,0,20,5,2,1,7,2,0,6,0,0,0,275,3.0,2021-06-06,2021-06-24,-18 days,15,0.2923076923076923
2771,64,7,22,4,1,1,31,5,5,3,9,0,0,3,1,0,0,266,5.0,2021-05-15,2021-06-05,-21 days,15,0.4385964912280701
2772,61,12,22,0,0,0,22,3,4,2,5,2,0,7,0,1,0,250,1.0,2021-04-27,2021-05-14,-17 days,15,0.578125
2773,63,13,18,1,3,0,25,7,3,1,7,1,0,14,0,1,1,305,4.0,2021-04-09,2021-04-25,-16 days,15,0.360655737704918
2774,20,2,7,0,1,0,9,4,1,0,0,0,0,1,0,1,1,61,3.0,2021-04-04,2021-04-08,-4 days,4,0.4603174603174603
2775,17,2,6,1,0,0,7,1,0,1,0,0,0,2,0,0,0,57,1.0,2018-03-24,2018-08-04,-133 days,13,0.3103448275862069
2776,19,5,1,0,0,0,1,0,0,0,0,1,0,7,0,0,0,72,0.0,2020-06-07,2020-09-25,-110 days,15,0.1428571428571428
2777,12,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,0,62,0.0,2020-05-14,2020-06-06,-23 days,7,0.0526315789473684
2778,61,14,25,5,0,4,42,13,3,0,2,1,0,4,2,0,1,234,10.0,2018-07-11,2018-08-01,-21 days,15,0.3469387755102041
2779,52,8,22,3,0,3,34,11,2,0,4,4,0,13,0,0,2,219,5.0,2018-03-30,2018-04-17,-18 days,15,0.8360655737704918
2780,21,2,4,0,0,0,4,4,0,0,1,0,0,2,1,0,1,67,3.0,2018-03-24,2018-03-29,-5 days,5,0.7692307692307693
2781,49,6,14,3,0,2,23,6,0,1,3,0,0,10,1,0,0,208,4.0,2018-07-17,2018-09-14,-59 days,15,0.4
2782,52,8,20,2,0,4,34,9,0,0,4,1,0,14,2,0,0,236,7.0,2018-05-20,2018-07-12,-53 days,15,0.5714285714285714
2783,57,8,18,2,0,3,29,8,0,0,4,1,0,8,3,0,0,225,9.0,2018-05-01,2018-05-19,-18 days,15,0.7692307692307693
2784,59,1,15,3,0,1,21,7,0,0,1,1,1,14,0,0,0,211,8.0,2018-03-25,2018-04-29,-35 days,15,0.5964912280701754
2785,45,5,15,3,0,0,18,9,0,0,5,1,1,8,0,0,2,186,5.0,2019-08-13,2019-09-04,-22 days,15,0.4528301886792453
2786,55,2,15,1,0,0,16,5,0,0,3,0,0,11,1,0,1,208,5.0,2019-07-17,2019-08-10,-24 days,15,0.4666666666666667
2787,55,4,12,2,0,1,17,10,0,0,8,0,0,16,2,0,1,276,8.0,2019-06-27,2019-07-16,-19 days,15,0.3090909090909091
2788,54,7,19,4,0,3,32,12,0,0,9,0,2,14,4,0,0,271,4.0,2019-06-08,2019-06-25,-17 days,15,0.3636363636363636
2789,49,4,17,2,0,0,19,5,0,0,3,1,1,8,2,0,2,202,7.0,2019-05-21,2019-06-07,-17 days,15,0.7222222222222222
2790,45,6,13,4,0,0,17,3,2,0,12,1,0,13,0,0,0,260,4.0,2019-04-19,2019-05-19,-30 days,15,0.4285714285714285
2791,52,5,16,0,0,0,16,5,0,0,6,2,1,10,2,0,1,246,3.0,2019-03-31,2019-04-18,-18 days,15,0.4666666666666667
2792,25,8,9,3,0,1,15,6,1,0,6,0,0,4,3,0,0,119,3.0,2019-03-23,2019-03-30,-7 days,7,0.3076923076923077
2793,46,4,11,2,0,0,13,8,0,0,11,0,1,6,1,0,1,225,5.0,2020-07-05,2020-07-22,-17 days,15,0.2222222222222222
2794,52,5,11,5,0,1,19,10,0,0,8,1,1,12,3,1,0,244,7.0,2020-06-17,2020-07-04,-17 days,15,0.3260869565217391
2795,49,1,13,2,0,1,18,4,0,0,4,1,1,13,0,0,0,218,9.0,2020-05-13,2020-06-16,-34 days,15,0.4807692307692308
2797,49,8,15,2,0,3,26,8,0,0,1,1,0,8,1,2,0,183,5.0,2018-08-15,2018-09-19,-35 days,15,0.3617021276595745
2798,50,7,12,3,0,2,21,4,1,0,4,0,0,8,1,0,0,206,3.0,2018-07-24,2018-08-11,-18 days,15,0.6326530612244898
2799,51,4,11,1,0,1,15,8,0,0,6,0,0,9,4,0,1,246,4.0,2018-06-29,2018-07-22,-23 days,15,0.52
2800,55,6,20,3,0,2,29,7,1,0,6,0,0,9,0,0,0,226,9.0,2018-06-07,2018-06-27,-20 days,15,0.3333333333333333
2801,57,6,18,3,0,3,30,6,0,0,4,0,2,5,0,0,0,220,6.0,2018-05-19,2018-06-06,-18 days,15,0.6181818181818182
2802,41,4,8,1,0,2,15,6,0,0,7,1,0,11,3,0,2,215,3.0,2018-04-27,2018-05-18,-21 days,15,0.631578947368421
2803,62,11,20,5,0,3,34,8,1,1,4,2,0,9,4,0,0,256,9.0,2018-04-08,2018-04-25,-17 days,15,0.4390243902439024
2804,48,8,12,3,0,2,21,6,0,0,5,0,0,7,1,0,0,189,4.0,2018-03-24,2018-04-07,-14 days,12,0.6774193548387096
2805,20,2,7,0,0,0,7,2,0,0,2,0,0,2,0,0,1,80,0.0,2019-05-03,2019-07-09,-67 days,15,0.4347826086956521
2806,40,0,9,1,0,0,10,4,0,0,1,0,0,7,2,0,0,154,2.0,2019-04-13,2019-05-01,-18 days,15,0.35
2808,12,0,2,0,0,0,2,1,0,0,1,0,0,5,0,0,0,46,0.0,2019-03-23,2019-03-26,-3 days,3,0.2941176470588235
2810,12,0,2,1,0,0,3,1,0,0,0,0,0,3,1,0,0,47,0.0,2020-05-05,2020-05-12,-7 days,4,0.25
2811,54,12,17,4,0,4,33,11,0,0,7,3,2,19,2,0,0,250,1.0,2018-09-09,2018-09-28,-19 days,15,0.6666666666666666
2812,56,16,24,2,0,9,53,22,0,0,9,5,2,14,2,0,1,267,5.0,2018-08-05,2018-09-08,-34 days,15,0.7592592592592593
2813,58,12,18,4,0,8,46,17,0,0,6,1,0,19,0,0,0,288,7.0,2018-07-18,2018-08-04,-17 days,15,1.1428571428571428
2814,59,11,17,6,0,4,35,13,0,0,8,2,0,16,1,0,0,269,6.0,2018-06-24,2018-07-12,-18 days,15,1.0
2815,56,12,25,2,0,5,42,20,0,0,9,1,3,14,1,0,1,298,5.0,2018-06-07,2018-06-23,-16 days,15,0.7627118644067796
2816,40,9,12,0,0,6,30,12,0,0,8,2,1,10,2,0,1,208,2.0,2018-05-20,2018-06-06,-17 days,15,0.875
2817,49,8,13,1,0,4,26,13,0,0,15,1,1,14,1,0,0,282,0.0,2018-03-28,2018-04-13,-16 days,15,0.9
2818,10,1,4,0,0,0,4,0,0,1,2,2,0,2,0,0,0,61,1.0,2018-03-24,2018-03-27,-3 days,3,0.6326530612244898
2819,51,13,12,1,0,5,28,12,0,0,11,1,0,17,1,0,2,276,0.0,2019-08-29,2019-09-17,-19 days,15,0.6071428571428571
2820,57,16,17,3,0,8,44,20,0,0,10,2,0,9,2,0,2,284,6.0,2019-08-11,2019-08-28,-17 days,15,0.6666666666666666
2821,56,8,17,3,0,3,29,11,0,0,3,2,0,14,0,0,1,241,7.0,2019-07-16,2019-08-10,-25 days,15,0.9649122807017544
2822,49,10,12,4,0,4,28,13,0,0,11,1,2,18,0,0,1,267,3.0,2019-06-23,2019-07-14,-21 days,15,0.625
2823,50,6,8,1,0,2,15,8,0,0,12,0,1,15,0,0,0,270,5.0,2019-05-19,2019-06-22,-34 days,15,0.7346938775510204
2824,55,10,16,2,0,4,30,14,0,0,9,3,0,14,3,0,2,297,8.0,2019-05-02,2019-05-18,-16 days,15,0.36
2825,59,15,21,3,0,5,39,11,0,0,8,1,1,11,1,0,0,278,2.0,2019-04-10,2019-05-01,-21 days,15,0.6545454545454545
2826,42,13,14,4,0,2,24,9,0,1,13,1,1,14,0,0,1,219,8.0,2019-03-23,2019-04-09,-17 days,13,0.7966101694915254
2827,52,9,13,2,0,3,24,12,0,0,6,3,0,17,0,0,2,287,2.0,2020-07-24,2020-08-11,-18 days,15,0.4090909090909091
2828,51,8,12,0,0,4,24,10,0,0,7,0,1,16,4,0,1,268,2.0,2020-07-04,2020-07-21,-17 days,15,0.5576923076923077
2829,49,14,15,3,0,7,39,19,0,0,10,4,0,19,0,0,3,287,3.0,2020-06-13,2020-07-03,-20 days,15,0.5490196078431373
2830,52,9,9,0,0,2,15,6,0,0,12,1,0,22,2,0,0,280,2.0,2020-05-27,2020-06-12,-16 days,15,1.0
2831,50,8,8,1,0,2,15,6,0,0,12,0,1,22,1,0,1,270,2.0,2020-05-09,2020-05-26,-17 days,15,0.3269230769230769
2832,16,4,6,0,0,2,12,5,0,0,1,0,0,4,0,0,0,74,0.0,2020-05-05,2020-05-08,-3 days,4,0.36
2833,48,9,13,3,0,3,25,7,0,0,6,3,0,13,2,0,2,219,3.0,2021-06-19,2021-08-17,-59 days,15,0.3409090909090909
2834,53,5,12,2,0,4,26,15,0,0,10,1,1,17,2,0,1,284,6.0,2021-06-02,2021-06-18,-16 days,15,0.6458333333333334
2835,54,7,11,6,0,1,20,11,0,0,6,5,0,17,0,0,2,266,7.0,2021-05-12,2021-06-01,-20 days,15,0.6037735849056604
2836,58,4,12,0,0,2,18,5,0,0,5,2,0,23,0,0,0,262,3.0,2021-04-09,2021-05-11,-32 days,15,0.5
2837,20,6,5,2,0,2,13,6,0,1,4,0,0,4,1,0,0,99,4.0,2021-04-03,2021-04-08,-5 days,5,0.3448275862068966
2838,57,6,13,2,0,0,15,3,0,1,7,1,0,10,2,0,0,263,10.0,2018-08-02,2018-09-16,-45 days,15,0.6666666666666666
2839,57,9,21,1,0,3,31,16,0,0,7,0,0,18,0,0,2,267,5.0,2018-07-11,2018-08-01,-21 days,15,0.2982456140350877
2840,56,11,20,5,0,3,34,14,0,0,8,1,0,7,0,0,2,243,6.0,2018-06-21,2018-07-10,-19 days,15,0.6140350877192983
2841,43,6,11,4,0,1,18,4,0,0,6,0,0,7,1,0,0,205,3.0,2018-05-31,2018-06-20,-20 days,15,0.75
2842,58,11,18,4,0,2,28,12,0,0,5,0,0,12,2,0,0,246,7.0,2018-05-11,2018-05-30,-19 days,15,0.5348837209302325
2843,54,10,16,5,0,3,30,12,0,0,10,2,0,13,0,0,0,303,8.0,2018-04-22,2018-05-10,-18 days,15,0.5862068965517241
2844,64,10,16,5,0,2,27,7,1,0,2,1,0,18,3,0,0,303,5.0,2018-04-03,2018-04-21,-18 days,15,0.7037037037037037
2845,30,4,12,2,0,2,20,8,1,0,3,1,1,6,1,0,0,126,6.0,2018-03-24,2018-04-01,-8 days,8,0.53125
2846,53,5,12,3,0,1,18,6,0,0,3,0,0,10,0,1,0,232,8.0,2019-08-23,2019-09-10,-18 days,15,0.6037735849056604
2847,50,6,8,1,0,3,18,11,0,0,7,2,0,10,0,0,4,245,6.0,2019-07-31,2019-08-22,-22 days,15,0.4150943396226415
2848,57,8,16,4,0,3,29,11,0,0,8,1,0,13,1,0,0,283,5.0,2019-07-05,2019-07-30,-25 days,15,0.44
2849,53,3,12,2,0,2,20,11,0,0,6,2,0,8,4,1,0,256,4.0,2019-05-11,2019-07-04,-54 days,15,0.631578947368421
2850,56,9,16,1,0,2,23,11,2,1,5,2,0,10,1,0,1,226,8.0,2019-04-21,2019-05-10,-19 days,15,0.4528301886792453
2851,52,8,18,1,0,6,37,15,0,0,7,1,0,10,2,0,1,242,4.0,2019-04-03,2019-04-20,-17 days,15,0.4642857142857143
2852,21,0,3,2,0,0,5,1,0,0,0,0,0,7,1,0,0,91,2.0,2019-03-23,2019-04-02,-10 days,6,0.8461538461538461
2853,53,5,15,3,0,3,27,11,0,0,5,1,0,14,1,0,2,250,6.0,2020-09-17,2020-10-03,-16 days,15,0.392156862745098
2854,54,5,17,1,0,1,21,5,0,0,1,0,0,9,0,0,1,215,4.0,2020-08-26,2020-09-16,-21 days,15,0.6226415094339622
2855,44,5,9,1,0,0,10,2,0,0,5,0,0,8,1,0,0,212,6.0,2020-08-01,2020-08-25,-24 days,15,0.4259259259259259
2856,44,6,13,1,0,2,20,12,0,1,10,1,0,8,1,0,3,247,6.0,2020-07-09,2020-07-31,-22 days,15,0.25
2857,47,7,15,1,0,2,22,13,0,0,9,0,0,6,1,0,3,231,6.0,2020-06-19,2020-07-08,-19 days,15,0.5227272727272727
2858,53,9,14,5,0,2,25,18,0,0,6,0,0,11,1,0,1,227,7.0,2020-05-23,2020-06-18,-26 days,15,0.5319148936170213
2859,53,5,13,3,0,2,22,10,0,0,5,0,0,9,1,1,2,252,6.0,2020-05-06,2020-05-22,-16 days,15,0.6037735849056604
2860,43,7,11,1,0,1,15,7,0,0,7,1,2,3,2,0,1,147,0.0,2021-07-02,2021-08-20,-49 days,15,0.1860465116279069
2861,50,6,17,5,0,2,28,10,0,0,7,0,0,0,2,0,0,245,5.0,2021-06-15,2021-07-01,-16 days,15,0.3953488372093023
2862,46,2,14,5,0,1,22,9,0,0,6,3,0,10,2,0,1,209,4.0,2021-05-23,2021-06-13,-21 days,15,0.7
2863,44,2,8,1,0,1,12,8,0,0,6,2,0,15,1,0,1,235,3.0,2021-04-29,2021-05-22,-23 days,15,0.6086956521739131
2864,44,12,11,2,0,2,19,7,1,0,9,0,0,12,0,0,2,224,9.0,2021-04-09,2021-04-28,-19 days,15,0.3181818181818182
2865,16,1,3,0,0,0,3,2,0,0,2,1,0,3,0,0,0,77,1.0,2021-04-03,2021-04-08,-5 days,5,0.5227272727272727
2866,25,3,4,1,0,1,8,1,0,0,6,1,0,11,0,0,0,136,0.0,2018-06-29,2018-09-08,-71 days,15,0.5333333333333333
2867,36,5,7,2,0,3,18,9,0,0,3,1,0,12,0,0,0,173,3.0,2018-06-12,2018-06-28,-16 days,15,0.4
2868,37,5,13,2,1,0,17,8,0,0,7,0,1,5,2,0,0,197,3.0,2018-05-24,2018-06-09,-16 days,15,0.6388888888888888
2869,29,1,6,0,0,0,6,4,0,0,6,2,0,7,2,0,0,148,2.0,2018-05-02,2018-05-23,-21 days,15,0.5405405405405406
2871,17,6,8,2,0,2,16,7,0,0,4,1,0,3,1,0,1,101,2.0,2018-03-24,2018-04-11,-18 days,13,0.8205128205128205
2872,49,10,19,2,0,1,24,11,0,0,9,0,0,16,0,0,1,255,7.0,2020-09-26,2020-10-13,-17 days,15,0.4888888888888889
2873,54,10,17,2,0,2,25,9,0,0,8,0,0,15,2,0,0,258,4.0,2020-09-10,2020-09-25,-15 days,15,0.5510204081632653
2874,16,4,3,0,0,2,9,6,0,0,5,0,0,3,1,0,0,96,3.0,2020-09-01,2020-09-09,-8 days,8,0.5370370370370371
2875,14,2,4,0,0,0,4,2,0,0,5,1,0,4,1,0,0,86,0.0,2021-04-04,2021-04-23,-19 days,14,0.2
2876,50,11,17,3,0,2,26,8,0,1,10,0,0,5,2,0,1,241,5.0,2018-07-10,2018-07-29,-19 days,15,0.6557377049180327
2877,60,14,24,6,0,5,45,18,0,0,4,1,0,10,1,0,0,215,8.0,2018-06-19,2018-07-08,-19 days,15,0.62
